site,array,site_name,assembly_name,assembly_type,instrument_class,instrument_name,instrument_model,mindepth,maxdepth,node,method,stream
CE02SHSP,Coastal Endurance,Oregon Shelf Surface Piercing Profiler Mooring,Coastal Surface Piercing Profiler,profiler,ctdpf,CTD,FastCAT 49 CTD,0.0,80.0,SP001,recovered_cspp,ctdpf_j_cspp_instrument_recovered
CE02SHSP,Coastal Endurance,Oregon Shelf Surface Piercing Profiler Mooring,Coastal Surface Piercing Profiler,profiler,ctdpf,CTD,FastCAT 49 CTD,0.0,80.0,SP001,telemetered,ctdpf_j_cspp_instrument
CE02SHSP,Coastal Endurance,Oregon Shelf Surface Piercing Profiler Mooring,Coastal Surface Piercing Profiler,profiler,parad,Photosynthetically Available Radiation,ECO PAR,0.0,80.0,SP001,recovered_cspp,parad_j_cspp_instrument_recovered
CE02SHSP,Coastal Endurance,Oregon Shelf Surface Piercing Profiler Mooring,Coastal Surface Piercing Profiler,profiler,parad,Photosynthetically Available Radiation,ECO PAR,0.0,80.0,SP001,telemetered,parad_j_cspp_instrument
CE02SHBP,Coastal Endurance,Oregon Shelf Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,adcpt,Velocity Profiler (300kHz),WorkHorse Monitor 300khz,80.0,80.0,LJ01D,streamed,adcp_velocity_beam
CE02SHBP,Coastal Endurance,Oregon Shelf Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,ctdbp,CTD,SBE 16plusV2,80.0,80.0,LJ01D,streamed,ctdbp_no_sample
CE02SHBP,Coastal Endurance,Oregon Shelf Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,dosta,Dissolved Oxygen,Optode 4831,80.0,80.0,LJ01D,streamed,do_stable_sample
CE02SHBP,Coastal Endurance,Oregon Shelf Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,vel3d,3-D Single Point Velocity Meter,VECTOR,80.0,80.0,LJ01D,streamed,"['vel3d_cd_velocity_data', 'vel3d_cd_system_data', 'vel3d_cd_data_header']"
CE02SHBP,Coastal Endurance,Oregon Shelf Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,optaa,Spectrophotometer,AC-S,80.0,80.0,LJ01D,streamed,optaa_sample
CE02SHBP,Coastal Endurance,Oregon Shelf Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,pco2w,pCO2 Water,SAMI-pCO2,80.0,80.0,LJ01D,streamed,pco2w_b_sami_data_record
CE02SHBP,Coastal Endurance,Oregon Shelf Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,phsen,Seawater pH,SAMI-pH,80.0,80.0,LJ01D,streamed,phsen_data_record
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,mopak,3-Axis Motion Pack,3DM-GX3-25,0.0,0.0,SBD11,recovered_host,mopak_o_dcl_accel_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,mopak,3-Axis Motion Pack,3DM-GX3-25,0.0,0.0,SBD11,telemetered,mopak_o_dcl_accel
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,velpt,Single Point Velocity Meter,Aquadopp 300m,1.0,1.0,SBD11,recovered_host,velpt_ab_dcl_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,velpt,Single Point Velocity Meter,Aquadopp 300m,1.0,1.0,SBD11,recovered_inst,velpt_ab_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,velpt,Single Point Velocity Meter,Aquadopp 300m,1.0,1.0,SBD11,telemetered,velpt_ab_dcl_instrument
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,metbk,Bulk Meteorology Instrument Package,ASIMET,-3.0,-3.0,SBD11,recovered_host,"['metbk_a_dcl_instrument_recovered', 'metbk_hourly']"
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,metbk,Bulk Meteorology Instrument Package,ASIMET,-3.0,-3.0,SBD11,telemetered,"['metbk_a_dcl_instrument', 'metbk_hourly']"
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,pco2a,pCO2 Air-Sea,pCO2-pro,0.0,0.0,SBD12,recovered_host,"['pco2a_a_dcl_instrument_air_recovered', 'pco2a_a_dcl_instrument_water_recovered']"
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,pco2a,pCO2 Air-Sea,pCO2-pro,0.0,0.0,SBD12,telemetered,"['pco2a_a_dcl_instrument_air', 'pco2a_a_dcl_instrument_water']"
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,wavss,Surface Wave Spectra,TRIAXYS,0.0,0.0,SBD12,recovered_host,wavss_a_dcl_statistics_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Surface Buoy,buoy,wavss,Surface Wave Spectra,TRIAXYS,0.0,0.0,SBD12,telemetered,wavss_a_dcl_statistics
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,adcpt,Velocity Profiler (300kHz),WorkHorse Sentinel 300khz,7.0,7.0,RID26,recovered_host,adcp_velocity_earth
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,adcpt,Velocity Profiler (300kHz),WorkHorse Sentinel 300khz,7.0,7.0,RID26,recovered_inst,adcp_velocity_earth
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,adcpt,Velocity Profiler (300kHz),WorkHorse Sentinel 300khz,7.0,7.0,RID26,telemetered,adcp_velocity_earth
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,velpt,Single Point Velocity Meter,Aquadopp 300m,7.0,7.0,RID26,recovered_host,velpt_ab_dcl_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,velpt,Single Point Velocity Meter,Aquadopp 300m,7.0,7.0,RID26,recovered_inst,velpt_ab_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,velpt,Single Point Velocity Meter,Aquadopp 300m,7.0,7.0,RID26,telemetered,velpt_ab_dcl_instrument
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,phsen,Seawater pH,SAMI-pH,7.0,7.0,RID26,recovered_host,phsen_abcdef_dcl_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,phsen,Seawater pH,SAMI-pH,7.0,7.0,RID26,recovered_inst,phsen_abcdef_instrument
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,phsen,Seawater pH,SAMI-pH,7.0,7.0,RID26,telemetered,phsen_abcdef_dcl_instrument
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,nutnr,Nitrate,ISUS,7.0,7.0,RID26,recovered_host,suna_dcl_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,nutnr,Nitrate,ISUS,7.0,7.0,RID26,recovered_inst,suna_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,nutnr,Nitrate,ISUS,7.0,7.0,RID26,telemetered,suna_dcl_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,spkir,Spectral Irradiance,OCR507 ICSW,7.0,7.0,RID26,recovered_host,spkir_abj_dcl_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,spkir,Spectral Irradiance,OCR507 ICSW,7.0,7.0,RID26,telemetered,spkir_abj_dcl_instrument
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,optaa,Spectrophotometer,AC-S,7.0,7.0,RID27,recovered_host,optaa_dj_dcl_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,optaa,Spectrophotometer,AC-S,7.0,7.0,RID27,telemetered,optaa_dj_dcl_instrument
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,flort,3-Wavelength Fluorometer,ECO Triplet-w,7.0,7.0,RID27,recovered_host,flort_sample
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,flort,3-Wavelength Fluorometer,ECO Triplet-w,7.0,7.0,RID27,telemetered,flort_sample
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,ctdbp,CTD,SBE 16plusV2,7.0,7.0,RID27,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,ctdbp,CTD,SBE 16plusV2,7.0,7.0,RID27,recovered_inst,ctdbp_cdef_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,ctdbp,CTD,SBE 16plusV2,7.0,7.0,RID27,telemetered,ctdbp_cdef_dcl_instrument
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,dosta,Dissolved Oxygen,Optode 4831,7.0,7.0,RID27,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CE04OSSM,Coastal Endurance,Oregon Offshore Surface Mooring,Near Surface Instrument Frame,midwater,dosta,Dissolved Oxygen,Optode 4831,7.0,7.0,RID27,telemetered,dosta_abcdjm_dcl_instrument
CE04OSBP,Coastal Endurance,Oregon Offshore Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,adcps,Velocity Profiler (75 kHz),WorkHorse LongRanger Monitor 75khz,580.0,580.0,LJ01C,streamed,adcp_velocity_beam
CE04OSBP,Coastal Endurance,Oregon Offshore Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,ctdbp,CTD,SBE 16plusV2,580.0,580.0,LJ01C,streamed,ctdbp_no_sample
CE04OSBP,Coastal Endurance,Oregon Offshore Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,dosta,Dissolved Oxygen,Optode 4831,580.0,580.0,LJ01C,streamed,do_stable_sample
CE04OSBP,Coastal Endurance,Oregon Offshore Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,vel3d,3-D Single Point Velocity Meter,VECTOR,580.0,580.0,LJ01C,streamed,"['vel3d_cd_data_header', 'vel3d_cd_system_data', 'vel3d_cd_velocity_data']"
CE04OSBP,Coastal Endurance,Oregon Offshore Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,optaa,Spectrophotometer,AC-S Deep,580.0,580.0,LJ01C,streamed,optaa_sample
CE04OSBP,Coastal Endurance,Oregon Offshore Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,pco2w,pCO2 Water,SAMI-pCO2,580.0,580.0,LJ01C,streamed,pco2w_b_sami_data_record
CE04OSBP,Coastal Endurance,Oregon Offshore Cabled Benthic Experiment Package,Cabled Benthic Experiment Package,seafloor,phsen,Seawater pH,SAMI-pH,580.0,580.0,LJ01C,streamed,phsen_data_record
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,200m Platform,midwater,ctdpf,CTD,SBE 16plusV2,200.0,200.0,PC01B,streamed,ctdpf_optode_sample
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,200m Platform,midwater,dosta,Dissolved Oxygen,Optode 4831,200.0,200.0,PC01B,streamed,do_stable_sample
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,200m Platform,midwater,phsen,Seawater pH,SAMI-pH,200.0,200.0,PC01B,streamed,phsen_data_record
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,200m Platform,midwater,pco2w,pCO2 Water,SAMI-pCO2,200.0,200.0,PC01B,streamed,pco2w_a_sami_data_record
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,Shallow Profiler,profiler,ctdpf,CTD,SBE 16plusV2,20.0,200.0,SF01B,streamed,ctdpf_sbe43_sample
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,Shallow Profiler,profiler,dofst,Dissolved Oxygen,SBE 43,20.0,200.0,SF01B,streamed,
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,Shallow Profiler,profiler,phsen,Seawater pH,SAMI-pH,20.0,200.0,SF01B,streamed,phsen_data_record
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,Shallow Profiler,profiler,flort,3-Wavelength Fluorometer,ECO Triplet-w,20.0,200.0,SF01B,streamed,flort_d_data_record
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,Shallow Profiler,profiler,optaa,Spectrophotometer,AC-S,20.0,200.0,SF01B,streamed,optaa_sample
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,Shallow Profiler,profiler,parad,Photosynthetically Available Radiation,digital PAR,20.0,200.0,SF01B,streamed,parad_sa_sample
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,Shallow Profiler,profiler,spkir,Spectral Irradiance,OCR507 ICSW,20.0,200.0,SF01B,streamed,spkir_data_record
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,Shallow Profiler,profiler,nutnr,Nitrate,Deep SUNA,20.0,200.0,SF01B,streamed,nutnr_a_sample
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,Shallow Profiler,profiler,velpt,Single Point Velocity Meter,Aquadopp,20.0,200.0,SF01B,streamed,velpt_velocity_data
CE04OSPS,Coastal Endurance,Oregon Offshore Cabled Shallow Profiler Mooring,Shallow Profiler,profiler,pco2w,pCO2 Water,SAMI-pCO2,20.0,200.0,SF01B,streamed,pco2w_a_sami_data_record
CE04OSPD,Coastal Endurance,Oregon Offshore Cabled Deep Profiler Mooring,Cabled Wire-Following Profiler,profiler,ctdpf,CTD,SBE 52MP,175.0,500.0,DP01B,recovered_inst,dpc_ctd_instrument_recovered
CE04OSPD,Coastal Endurance,Oregon Offshore Cabled Deep Profiler Mooring,Cabled Wire-Following Profiler,profiler,ctdpf,CTD,SBE 52MP,175.0,500.0,DP01B,recovered_wfp,dpc_ctd_instrument_recovered
CE04OSPD,Coastal Endurance,Oregon Offshore Cabled Deep Profiler Mooring,Cabled Wire-Following Profiler,profiler,vel3d,3-D Single Point Velocity Meter,ACM-3D-MP,175.0,500.0,DP01B,recovered_inst,dpc_acm_instrument_recovered
CE04OSPD,Coastal Endurance,Oregon Offshore Cabled Deep Profiler Mooring,Cabled Wire-Following Profiler,profiler,vel3d,3-D Single Point Velocity Meter,ACM-3D-MP,175.0,500.0,DP01B,recovered_wfp,dpc_acm_instrument_recovered
CE04OSPD,Coastal Endurance,Oregon Offshore Cabled Deep Profiler Mooring,Cabled Wire-Following Profiler,profiler,flcdr,CDOM Fluorometer,FLCDRTD (CDOM),175.0,500.0,DP01B,recovered_inst,dpc_flcdrtd_instrument_recovered
CE04OSPD,Coastal Endurance,Oregon Offshore Cabled Deep Profiler Mooring,Cabled Wire-Following Profiler,profiler,flcdr,CDOM Fluorometer,FLCDRTD (CDOM),175.0,500.0,DP01B,recovered_wfp,dpc_flcdrtd_instrument_recovered
CE04OSPD,Coastal Endurance,Oregon Offshore Cabled Deep Profiler Mooring,Cabled Wire-Following Profiler,profiler,flntu,2-Wavelength Fluorometer,FLNTURTD (chlorophyll and backscatter),175.0,500.0,DP01B,recovered_inst,dpc_flnturtd_instrument_recovered
CE04OSPD,Coastal Endurance,Oregon Offshore Cabled Deep Profiler Mooring,Cabled Wire-Following Profiler,profiler,flntu,2-Wavelength Fluorometer,FLNTURTD (chlorophyll and backscatter),175.0,500.0,DP01B,recovered_wfp,dpc_flnturtd_instrument_recovered
CE04OSPD,Coastal Endurance,Oregon Offshore Cabled Deep Profiler Mooring,Cabled Wire-Following Profiler,profiler,dosta,Dissolved Oxygen,Optode 4831,175.0,500.0,DP01B,recovered_inst,dpc_optode_instrument_recovered
CE04OSPD,Coastal Endurance,Oregon Offshore Cabled Deep Profiler Mooring,Cabled Wire-Following Profiler,profiler,dosta,Dissolved Oxygen,Optode 4831,175.0,500.0,DP01B,recovered_wfp,dpc_optode_instrument_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 247,glider,parad,Photosynthetically Available Radiation,QSP-2155,0.0,1000.0,GL247,recovered_host,parad_m_glider_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 247,glider,parad,Photosynthetically Available Radiation,QSP-2155,0.0,1000.0,GL247,telemetered,parad_m_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 247,glider,flort,3-Wavelength Fluorometer,ECO Puck FLBBCD-SLK,0.0,1000.0,GL247,recovered_host,flort_m_sample
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 247,glider,flort,3-Wavelength Fluorometer,ECO Puck FLBBCD-SLK,0.0,1000.0,GL247,telemetered,flort_m_sample
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 247,glider,adcpa,Velocity Profiler (600kHz),Explorer DVL 600 kHz,0.0,1000.0,GL247,recovered_host,"['adcp_bottom_track_earth', 'adcp_velocity_earth']"
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 247,glider,dosta,Dissolved Oxygen,Optode 4831,0.0,1000.0,GL247,recovered_host,dosta_abcdjm_glider_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 247,glider,dosta,Dissolved Oxygen,Optode 4831,0.0,1000.0,GL247,telemetered,dosta_abcdjm_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 247,glider,ctdgv,CTD,SBE Glider Payload CTD (GP-CTD),0.0,1000.0,GL247,recovered_host,ctdgv_m_glider_instrument_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 247,glider,ctdgv,CTD,SBE Glider Payload CTD (GP-CTD),0.0,1000.0,GL247,telemetered,ctdgv_m_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 311,glider,parad,Photosynthetically Available Radiation,QSP-2155,0.0,1000.0,GL311,recovered_host,parad_m_glider_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 311,glider,parad,Photosynthetically Available Radiation,QSP-2155,0.0,1000.0,GL311,telemetered,parad_m_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 311,glider,flort,3-Wavelength Fluorometer,ECO Puck FLBBCD-SLK,0.0,1000.0,GL311,recovered_host,flort_m_sample
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 311,glider,flort,3-Wavelength Fluorometer,ECO Puck FLBBCD-SLK,0.0,1000.0,GL311,telemetered,flort_m_sample
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 311,glider,adcpa,Velocity Profiler (600kHz),Explorer DVL 600 kHz,0.0,1000.0,GL311,recovered_host,"['adcp_bottom_track_earth', 'adcp_velocity_earth']"
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 311,glider,dosta,Dissolved Oxygen,Optode 4831,0.0,1000.0,GL311,recovered_host,dosta_abcdjm_glider_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 311,glider,dosta,Dissolved Oxygen,Optode 4831,0.0,1000.0,GL311,telemetered,dosta_abcdjm_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 311,glider,ctdgv,CTD,SBE Glider Payload CTD (GP-CTD),0.0,1000.0,GL311,recovered_host,ctdgv_m_glider_instrument_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 311,glider,ctdgv,CTD,SBE Glider Payload CTD (GP-CTD),0.0,1000.0,GL311,telemetered,ctdgv_m_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 312,glider,parad,Photosynthetically Available Radiation,QSP-2155,0.0,1000.0,GL312,recovered_host,parad_m_glider_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 312,glider,parad,Photosynthetically Available Radiation,QSP-2155,0.0,1000.0,GL312,telemetered,parad_m_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 312,glider,flort,3-Wavelength Fluorometer,ECO Puck FLBBCD-SLK,0.0,1000.0,GL312,recovered_host,flort_m_sample
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 312,glider,flort,3-Wavelength Fluorometer,ECO Puck FLBBCD-SLK,0.0,1000.0,GL312,telemetered,flort_m_sample
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 312,glider,adcpa,Velocity Profiler (600kHz),Explorer DVL 600 kHz,0.0,1000.0,GL312,recovered_host,"['adcp_bottom_track_earth', 'adcp_velocity_earth']"
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 312,glider,dosta,Dissolved Oxygen,Optode 4831,0.0,1000.0,GL312,recovered_host,dosta_abcdjm_glider_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 312,glider,dosta,Dissolved Oxygen,Optode 4831,0.0,1000.0,GL312,telemetered,dosta_abcdjm_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 312,glider,ctdgv,CTD,SBE Glider Payload CTD (GP-CTD),0.0,1000.0,GL312,recovered_host,ctdgv_m_glider_instrument_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 312,glider,ctdgv,CTD,SBE Glider Payload CTD (GP-CTD),0.0,1000.0,GL312,telemetered,ctdgv_m_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 319,glider,parad,Photosynthetically Available Radiation,QSP-2155,0.0,1000.0,GL319,recovered_host,parad_m_glider_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 319,glider,parad,Photosynthetically Available Radiation,QSP-2155,0.0,1000.0,GL319,telemetered,parad_m_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 319,glider,flort,3-Wavelength Fluorometer,ECO Puck FLBBCD-SLK,0.0,1000.0,GL319,recovered_host,flort_m_sample
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 319,glider,flort,3-Wavelength Fluorometer,ECO Puck FLBBCD-SLK,0.0,1000.0,GL319,telemetered,flort_m_sample
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 319,glider,adcpa,Velocity Profiler (600kHz),Explorer DVL 600 kHz,0.0,1000.0,GL319,recovered_host,"['adcp_bottom_track_earth', 'adcp_velocity_earth']"
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 319,glider,dosta,Dissolved Oxygen,Optode 4831,0.0,1000.0,GL319,recovered_host,dosta_abcdjm_glider_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 319,glider,dosta,Dissolved Oxygen,Optode 4831,0.0,1000.0,GL319,telemetered,dosta_abcdjm_glider_instrument
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 319,glider,ctdgv,CTD,SBE Glider Payload CTD (GP-CTD),0.0,1000.0,GL319,recovered_host,ctdgv_m_glider_instrument_recovered
CE05MOAS,Coastal Endurance,Mobile Assets,Coastal Glider 319,glider,ctdgv,CTD,SBE Glider Payload CTD (GP-CTD),0.0,1000.0,GL319,telemetered,ctdgv_m_glider_instrument
